counter,time,cube_pose_x,cube_pose_y,eef_pose_x,eef_pose_y,eef_pose_z,eef_vel_x,eef_vel_y,eef_vel_z,eef_pose_x_next,eef_pose_y_next,eef_pose_z_next,eef_vel_x_next,eef_vel_y_next,eef_vel_z_next
51,19.98,0.59,-0.32,0.5646536976,-0.308844512,-0.1409295975,0.4912370345,-0.3942592714,0.2788127973,0.5920304108,-0.3239629828,-0.1294000887,0.0278892343,0.0703090499,0.0103300993
52,20.088,0.59,-0.32,0.5920304108,-0.3239629828,-0.1294000887,0.0278892343,0.0703090499,0.0103300993,0.3952027273,0.0056003618,-0.1370715174,-0.0287005448,-0.0460915742,-0.0082686068
53,20.778,0.6,-0.21,0.3952027273,0.0056003618,-0.1370715174,-0.0287005448,-0.0460915742,-0.0082686068,0.4846617494,-0.0365690044,-0.1465064799,1.3400504128,-0.7741373134,0.0622537468
54,20.879,0.6,-0.21,0.4846617494,-0.0365690044,-0.1465064799,1.3400504128,-0.7741373134,0.0622537468,0.5949639363,-0.1187585195,-0.1306951672,0.7117706587,-0.7821616581,0.1807805857
55,20.979,0.6,-0.21,0.5949639363,-0.1187585195,-0.1306951672,0.7117706587,-0.7821616581,0.1807805857,0.6246890228,-0.1802230887,-0.1225441245,-0.0367828112,-0.4284402519,-0.03444453
56,21.081,0.6,-0.21,0.6246890228,-0.1802230887,-0.1225441245,-0.0367828112,-0.4284402519,-0.03444453,0.6032876953,-0.2077126722,-0.1333432781,-0.2775327867,-0.1756312412,-0.1305585892
57,21.18,0.6,-0.21,0.6032876953,-0.2077126722,-0.1333432781,-0.2775327867,-0.1756312412,-0.1305585892,0.4055745966,0.0093859756,-0.1372461749,-0.0333588556,-0.2228685743,0.0191486964
58,22.063,0.35,-0.1,0.4055745966,0.0093859756,-0.1372461749,-0.0333588556,-0.2228685743,0.0191486964,0.4792759056,-0.0460324231,-0.1446826822,0.9274509334,-0.7289658034,-0.0270903691
59,22.163,0.35,-0.1,0.4792759056,-0.0460324231,-0.1446826822,0.9274509334,-0.7289658034,-0.0270903691,0.5527876357,-0.1145338753,-0.1384856326,0.4417174222,-0.6863113074,0.1005103567
60,22.263,0.35,-0.1,0.5527876357,-0.1145338753,-0.1384856326,0.4417174222,-0.6863113074,0.1005103567,0.5645607398,-0.1837708009,-0.1332952456,-0.1625183566,-0.6863675966,-0.0104319706
61,22.364,0.35,-0.1,0.5645607398,-0.1837708009,-0.1332952456,-0.1625183566,-0.6863675966,-0.0104319706,0.5390796205,-0.2553131813,-0.1372746449,0.006903758,-0.6097539061,0.0257838773
62,22.465,0.35,-0.1,0.5390796205,-0.2553131813,-0.1372746449,0.006903758,-0.6097539061,0.0257838773,0.5370938846,-0.2708604535,-0.1330011723,0.1094944221,0.1977966611,0.0003911215
63,22.563,0.35,-0.1,0.5370938846,-0.2708604535,-0.1330011723,0.1094944221,0.1977966611,0.0003911215,0.4044878127,-0.0028011589,-0.1344496536,-0.1465253898,0.4435311022,-0.0303385502
64,23.218,0.53,-0.29,0.4044878127,-0.0028011589,-0.1344496536,-0.1465253898,0.4435311022,-0.0303385502,0.478779136,-0.022891992,-0.1544144811,0.634157638,-0.7747259885,-0.1903391126
65,23.319,0.52,-0.28,0.478779136,-0.022891992,-0.1544144811,0.634157638,-0.7747259885,-0.1903391126,0.5087236182,-0.0974251143,-0.1625597173,0.0299717586,-0.7127403006,-0.0146676118
66,23.418,0.52,-0.28,0.5087236182,-0.0974251143,-0.1625597173,0.0299717586,-0.7127403006,-0.0146676118,0.5159724009,-0.1897717524,-0.1555250754,0.0314593573,-1.0957627933,0.1580085414
67,23.518,0.52,-0.28,0.5159724009,-0.1897717524,-0.1555250754,0.0314593573,-1.0957627933,0.1580085414,0.5126102302,-0.2901591957,-0.1371898608,0.0088246794,-0.6478485049,0.1690889428
68,23.618,0.52,-0.28,0.5126102302,-0.2901591957,-0.1371898608,0.0088246794,-0.6478485049,0.1690889428,0.5143060952,-0.2950926501,-0.1302107386,0.1356315838,0.2811263001,-0.0251117336
69,23.718,0.52,-0.28,0.5143060952,-0.2950926501,-0.1302107386,0.1356315838,0.2811263001,-0.0251117336,0.4020938006,0.0085332884,-0.1388849598,0.0009314774,-0.195055937,0.0172239819
70,24.377,0.76,0,0.4020938006,0.0085332884,-0.1388849598,0.0009314774,-0.195055937,0.0172239819,0.4591472228,-0.0172157313,-0.1624484956,0.6084050972,-0.3336104583,-0.3466933339
71,24.477,0.76,0,0.4591472228,-0.0172157313,-0.1624484956,0.6084050972,-0.3336104583,-0.3466933339,0.5123989702,-0.0459413519,-0.1849455542,0.5543902691,-0.3689222202,-0.1363642102
72,24.577,0.76,0,0.5123989702,-0.0459413519,-0.1849455542,0.5543902691,-0.3689222202,-0.1363642102,0.5601192234,-0.0804715158,-0.188364399,0.3806538284,-0.0973191934,0.0271867985
73,24.677,0.76,0,0.5601192234,-0.0804715158,-0.188364399,0.3806538284,-0.0973191934,0.0271867985,0.6042883266,-0.0687731129,-0.1835392211,0.8260973737,0.3409902559,0.087626246
74,24.777,0.76,0,0.6042883266,-0.0687731129,-0.1835392211,0.8260973737,0.3409902559,0.087626246,0.705283517,-0.0167739939,-0.1597906166,0.7588067758,0.4392131088,0.3037290586
75,24.878,0.76,0,0.705283517,-0.0167739939,-0.1597906166,0.7588067758,0.4392131088,0.3037290586,0.7573497028,0.0104613,-0.1348523167,0.4248756712,0.147226553,0.2260618371
76,24.987,0.76,0,0.7573497028,0.0104613,-0.1348523167,0.4248756712,0.147226553,0.2260618371,0.3955762648,-0.0099540649,-0.1337985743,0.0107641424,0.12557182,-0.0297359247
77,25.807,0.68,-0.14,0.3955762648,-0.0099540649,-0.1337985743,0.0107641424,0.12557182,-0.0297359247,0.4667704864,-0.0202293225,-0.1534678732,0.8781431756,-0.3067612859,-0.1942826163
78,25.913,0.68,-0.14,0.4667704864,-0.0202293225,-0.1534678732,0.8781431756,-0.3067612859,-0.1942826163,0.5470738131,-0.0568016315,-0.1618034441,0.6643935174,-0.4734081359,0.0092967686
79,26.009,0.68,-0.14,0.5470738131,-0.0568016315,-0.1618034441,0.6643935174,-0.4734081359,0.0092967686,0.6047006689,-0.1168671893,-0.1556793027,0.4388060863,-0.7163227904,0.102096247
80,26.113,0.68,-0.14,0.6047006689,-0.1168671893,-0.1556793027,0.4388060863,-0.7163227904,0.102096247,0.6253118413,-0.1644299018,-0.1466469459,0.2733499953,-0.2472314173,0.0967365194
81,26.209,0.68,-0.14,0.6253118413,-0.1644299018,-0.1466469459,0.2733499953,-0.2472314173,0.0967365194,0.6691288687,-0.1563279457,-0.1345243097,0.4267280293,0.302501978,0.1288657455
82,26.309,0.68,-0.14,0.6691288687,-0.1563279457,-0.1345243097,0.4267280293,0.302501978,0.1288657455,0.4028990046,0.0039188394,-0.1358160008,-0.1923166624,-0.3348695893,0.0489049174
83,26.954,0.67,-0.03,0.4028990046,0.0039188394,-0.1358160008,-0.1923166624,-0.3348695893,0.0489049174,0.4002253246,0.0004588572,-0.1352290484,-0.1923166624,-0.3348695893,0.0489049174
84,26.954,0.67,-0.03,0.4002253246,0.0004588572,-0.1352290484,-0.1923166624,-0.3348695893,0.0489049174,0.4699488753,-0.0165927649,-0.1511209307,0.9590923905,-0.1311616512,-0.1124562753
85,27.06,0.67,-0.03,0.4699488753,-0.0165927649,-0.1511209307,0.9590923905,-0.1311616512,-0.1124562753,0.5499278565,-0.0376474872,-0.1539719461,0.7969709801,-0.3600371829,0.032271023
86,27.154,0.67,-0.03,0.5499278565,-0.0376474872,-0.1539719461,0.7969709801,-0.3600371829,0.032271023,0.6172049807,-0.0764257387,-0.1458404113,0.4921349747,-0.2160123506,0.1138795164
87,27.261,0.67,-0.03,0.6172049807,-0.0764257387,-0.1458404113,0.4921349747,-0.2160123506,0.1138795164,0.6458167678,-0.0658781103,-0.1386114084,0.261457678,0.364805457,0.027465755
88,27.354,0.67,-0.03,0.6458167678,-0.0658781103,-0.1386114084,0.261457678,0.364805457,0.027465755,0.3981947754,-0.0079229279,-0.134792612,-0.2438596331,-0.4022694319,0.1128263443
89,28.112,0.5,0.36,0.3981947754,-0.0079229279,-0.134792612,-0.2438596331,-0.4022694319,0.1128263443,0.4141808736,0.0302212628,-0.1614895093,0.5869908477,1.0790894305,-0.2943594462
90,28.212,0.5,0.36,0.4141808736,0.0302212628,-0.1614895093,0.5869908477,1.0790894305,-0.2943594462,0.476999156,0.1521241274,-0.1633406404,0.4525693503,1.1388050176,0.2074958735
91,28.312,0.5,0.36,0.476999156,0.1521241274,-0.1633406404,0.4525693503,1.1388050176,0.2074958735,0.5100636339,0.2817247892,-0.1369709341,0.1440159518,1.2097948383,0.2186398271
92,28.413,0.5,0.36,0.5100636339,0.2817247892,-0.1369709341,0.1440159518,1.2097948383,0.2186398271,0.5064538545,0.3637003162,-0.1289739048,-0.1238408411,0.4560413532,-0.0533741806
93,28.512,0.5,0.36,0.5064538545,0.3637003162,-0.1289739048,-0.1238408411,0.4560413532,-0.0533741806,0.4012299807,-0.0002617813,-0.1378244272,0.0593264627,-0.3216908105,0.2399206632
94,29.131,0.78,-0.3,0.4012299807,-0.0002617813,-0.1378244272,0.0593264627,-0.3216908105,0.2399206632,0.4869504651,-0.0285967254,-0.152865016,0.9638288279,-0.4409314599,-0.3493544555
95,29.232,0.78,-0.3,0.4869504651,-0.0285967254,-0.152865016,0.9638288279,-0.4409314599,-0.3493544555,0.5472098639,-0.0816804487,-0.2038103712,0.3438391071,-0.5728761186,-0.4796991007
96,29.333,0.78,-0.3,0.5472098639,-0.0816804487,-0.2038103712,0.3438391071,-0.5728761186,-0.4796991007,0.5659581432,-0.1436075103,-0.2276036617,0.0300139997,-0.7438636125,-0.0390887264
97,29.432,0.78,-0.3,0.5659581432,-0.1436075103,-0.2276036617,0.0300139997,-0.7438636125,-0.0390887264,0.5587950438,-0.231285021,-0.2224504151,-0.1800800816,-0.9867559765,0.104094991
98,29.532,0.78,-0.3,0.5587950438,-0.231285021,-0.2224504151,-0.1800800816,-0.9867559765,0.104094991,0.5854987183,-0.3222411182,-0.2090734091,0.7320354088,-0.6390837217,0.2123394981
99,29.632,0.78,-0.3,0.5854987183,-0.3222411182,-0.2090734091,0.7320354088,-0.6390837217,0.2123394981,0.6785274399,-0.34620962,-0.1767000204,0.9878179903,0.1255245445,0.3980408047
100,29.732,0.78,-0.3,0.6785274399,-0.34620962,-0.1767000204,0.9878179903,0.1255245445,0.3980408047,0.7620242897,-0.3141921788,-0.1401018519,0.649004319,0.3927361665,0.2998239099
101,29.832,0.78,-0.3,0.7620242897,-0.3141921788,-0.1401018519,0.649004319,0.3927361665,0.2998239099,0.7962635602,-0.2893779505,-0.126484883,-0.0068031089,0.038114004,-0.0364148328
102,29.932,0.78,-0.3,0.7962635602,-0.2893779505,-0.126484883,-0.0068031089,0.038114004,-0.0364148328,0.3990872519,-0.0036583957,-0.133794445,-0.0216982364,0.0295663881,-0.0233759042
103,30.731,0.78,0.25,0.3990872519,-0.0036583957,-0.133794445,-0.0216982364,0.0295663881,-0.0233759042,0.3600498001,-0.0393111706,-0.1777828051,-0.4819861115,-0.2375008656,-0.5290626317
104,30.831,0.78,0.25,0.3600498001,-0.0393111706,-0.1777828051,-0.4819861115,-0.2375008656,-0.5290626317,0.3251431405,-0.0244287054,-0.2242894099,0.0644239205,0.6169557551,-0.2754216878
105,30.931,0.78,0.25,0.3251431405,-0.0244287054,-0.2242894099,0.0644239205,0.6169557551,-0.2754216878,0.3945190252,0.0571171722,-0.2423611087,0.9567141893,0.7396903029,-0.0635878948
106,31.031,0.78,0.25,0.3945190252,0.0571171722,-0.2423611087,0.9567141893,0.7396903029,-0.0635878948,0.4943230258,0.1360347728,-0.2393446001,1.0385354569,0.8059287068,0.126049108
107,31.131,0.78,0.25,0.4943230258,0.1360347728,-0.2393446001,1.0385354569,0.8059287068,0.126049108,0.6005317496,0.1978123039,-0.216942282,1.0841863965,0.4214164391,0.3160063828
108,31.231,0.78,0.25,0.6005317496,0.1978123039,-0.216942282,1.0841863965,0.4214164391,0.3160063828,0.7042126405,0.2259281824,-0.1767922022,0.8932601333,0.1788316655,0.4559018443
109,31.332,0.78,0.25,0.7042126405,0.2259281824,-0.1767922022,0.8932601333,0.1788316655,0.4559018443,0.7692254529,0.2403289491,-0.1369822873,0.4257959361,0.1357193579,0.2880807182
110,31.431,0.78,0.25,0.7692254529,0.2403289491,-0.1369822873,0.4257959361,0.1357193579,0.2880807182,0.4031360306,-0.0074494966,-0.1353327508,-0.3684732487,0.3435303216,0.0105152701
111,32.274,0.54,-0.03,0.4031360306,-0.0074494966,-0.1353327508,-0.3684732487,0.3435303216,0.0105152701,0.4337093977,-0.0033378014,-0.1438209238,0.8774599946,-0.1220259949,-0.0346566645
112,32.376,0.54,-0.03,0.4337093977,-0.0033378014,-0.1438209238,0.8774599946,-0.1220259949,-0.0346566645,0.5128457127,-0.022262861,-0.1399860408,0.645369639,-0.1725419857,0.0838120318
113,32.475,0.54,-0.03,0.5128457127,-0.022262861,-0.1399860408,0.645369639,-0.1725419857,0.0838120318,0.4008546315,0.0012644606,-0.1355750657,0.0075359895,0.0104967539,0.0005764764
114,34.177,0.53,0.4,0.4008546315,0.0012644606,-0.1355750657,0.0075359895,0.0104967539,0.0005764764,0.4193413121,0.0678434869,-0.1673119668,0.3898224279,1.2632194078,-0.2515223677
115,34.277,0.53,0.4,0.4193413121,0.0678434869,-0.1673119668,0.3898224279,1.2632194078,-0.2515223677,0.4639993851,0.2085432488,-0.1696812926,0.5335823359,1.5986569317,0.1199420156
116,34.377,0.53,0.4,0.4639993851,0.2085432488,-0.1696812926,0.5335823359,1.5986569317,0.1199420156,0.4935274142,0.3621499806,-0.1493652854,0.0584797204,1.3402308932,0.2499803126
117,34.477,0.53,0.4,0.4935274142,0.3621499806,-0.1493652854,0.0584797204,1.3402308932,0.2499803126,0.5028615048,0.4374391529,-0.1306191356,0.1601753691,0.0656347077,0.0752454333
118,34.577,0.53,0.4,0.5028615048,0.4374391529,-0.1306191356,0.1601753691,0.0656347077,0.0752454333,0.5234100047,0.4067820947,-0.1329768265,0.2165739316,-0.4130787771,-0.0537067659
119,34.677,0.53,0.4,0.5234100047,0.4067820947,-0.1329768265,0.2165739316,-0.4130787771,-0.0537067659,0.3963210401,-0.002426074,-0.1363130545,0.0662932705,0.2145357004,0.0078730111
120,35.299,0.75,-0.15,0.3963210401,-0.002426074,-0.1363130545,0.0662932705,0.2145357004,0.0078730111,0.4170110228,-0.0019691752,-0.1826746401,0.2561874319,-0.0701234984,-0.5056487878
121,35.399,0.75,-0.15,0.4170110228,-0.0019691752,-0.1826746401,0.2561874319,-0.0701234984,-0.5056487878,0.4550899872,-0.0272574969,-0.1993215212,0.5208484582,-0.4817565269,0.0840265664
122,35.5,0.75,-0.15,0.4550899872,-0.0272574969,-0.1993215212,0.5208484582,-0.4817565269,0.0840265664,0.546655154,-0.0718756786,-0.1900721508,1.1727297384,-0.4162337609,0.1385834775
123,35.599,0.75,-0.15,0.546655154,-0.0718756786,-0.1900721508,1.1727297384,-0.4162337609,0.1385834775,0.6610504269,-0.1103074426,-0.166415494,0.9935101753,-0.3510195423,0.3172739994
124,35.699,0.75,-0.15,0.6610504269,-0.1103074426,-0.166415494,0.9935101753,-0.3510195423,0.3172739994,0.7321202943,-0.1410833586,-0.1376414522,0.4557241602,-0.2744177184,0.210617765
125,35.799,0.75,-0.15,0.7321202943,-0.1410833586,-0.1376414522,0.4557241602,-0.2744177184,0.210617765,0.3963505785,-0.0002442933,-0.137150953,-0.2493971143,0.0048908772,-0.0088214946
126,36.586,0.71,0.04,0.3963505785,-0.0002442933,-0.137150953,-0.2493971143,0.0048908772,-0.0088214946,0.3982811267,0.0295744784,-0.1637855036,0.2117618142,0.9155985361,-0.3632602534
127,36.687,0.71,0.04,0.3982811267,0.0295744784,-0.1637855036,0.2117618142,0.9155985361,-0.3632602534,0.420830644,0.093426974,-0.1783108006,0.5310904469,0.2488945434,-0.0657396052
128,36.787,0.71,0.04,0.420830644,0.093426974,-0.1783108006,0.5310904469,0.2488945434,-0.0657396052,0.5065702011,0.0961983092,-0.1818076568,1.2144580385,-0.154869066,0.0502003742
129,36.887,0.71,0.04,0.5065702011,0.0961983092,-0.1818076568,1.2144580385,-0.154869066,0.0502003742,0.6375626989,0.063300102,-0.1593397123,0.9752946305,-0.3452241831,0.3068112564
130,36.988,0.71,0.04,0.6375626989,0.063300102,-0.1593397123,0.9752946305,-0.3452241831,0.3068112564,0.7073244806,0.0354477808,-0.1326953539,0.4606095501,-0.1898627554,0.1728053221
131,37.086,0.71,0.04,0.7073244806,0.0354477808,-0.1326953539,0.4606095501,-0.1898627554,0.1728053221,0.4006350173,-0.0023527427,-0.1368879909,-0.4188626938,0.2239683273,0.0218139595
132,37.703,0.79,-0.06,0.4006350173,-0.0023527427,-0.1368879909,-0.4188626938,0.2239683273,0.0218139595,0.4042560122,-0.0093142115,-0.1846047952,0.1998423001,0.0389040718,-0.6807475487
133,37.805,0.79,-0.06,0.4042560122,-0.0093142115,-0.1846047952,0.1998423001,0.0389040718,-0.6807475487,0.4383970644,0.0107903903,-0.2173004445,0.5994186069,0.2272728482,0.0385957122
134,37.904,0.79,-0.06,0.4383970644,0.0107903903,-0.2173004445,0.5994186069,0.2272728482,0.0385957122,0.5299647475,0.0288614001,-0.2037416348,1.1991763599,0.1350876215,0.1532515257
135,38.004,0.79,-0.06,0.5299647475,0.0288614001,-0.2037416348,1.1991763599,0.1350876215,0.1532515257,0.6520559867,0.0232852491,-0.1824980096,1.152116415,-0.2630390414,0.2729008352
136,38.104,0.79,-0.06,0.6520559867,0.0232852491,-0.1824980096,1.152116415,-0.2630390414,0.2729008352,0.747575184,-0.0194398677,-0.1527669386,0.687808049,-0.5122608357,0.284849599
137,38.205,0.79,-0.06,0.747575184,-0.0194398677,-0.1527669386,0.687808049,-0.5122608357,0.284849599,0.7934928769,-0.0656346239,-0.1322915182,0.2782729353,-0.347784933,0.0971626601
138,38.304,0.79,-0.06,0.7934928769,-0.0656346239,-0.1322915182,0.2782729353,-0.347784933,0.0971626601,0.4021563143,-0.0029818759,-0.1365966713,-0.4479526085,0.1241416442,0.0261323737
139,39.008,0.71,0.09,0.4021563143,-0.0029818759,-0.1365966713,-0.4479526085,0.1241416442,0.0261323737,0.3999628365,0.0096717877,-0.1781113737,0.2484550994,0.3573216196,-0.4534213613
140,39.108,0.71,0.09,0.3999628365,0.0096717877,-0.1781113737,0.2484550994,0.3573216196,-0.4534213613,0.4480713273,0.041169316,-0.1927747982,0.8833850672,0.3790283063,0.0740764119
141,39.208,0.71,0.09,0.4480713273,0.041169316,-0.1927747982,0.8833850672,0.3790283063,0.0740764119,0.5825275249,0.0860954456,-0.1731588957,1.2388680779,0.2858575011,0.3022869399
142,39.309,0.71,0.09,0.5825275249,0.0860954456,-0.1731588957,1.2388680779,0.2858575011,0.3022869399,0.6768939005,0.0974598776,-0.1426294594,0.6678312112,-0.0363102294,0.2507287655
143,39.408,0.71,0.09,0.6768939005,0.0974598776,-0.1426294594,0.6678312112,-0.0363102294,0.2507287655,0.7127449624,0.0883847427,-0.1296196941,0.0383400307,-0.0761024579,-0.005609259
144,39.509,0.71,0.09,0.7127449624,0.0883847427,-0.1296196941,0.0383400307,-0.0761024579,-0.005609259,0.3958443311,-0.0046550905,-0.1362157515,0.0337888928,0.0439271461,0.0046594376
145,40.127,0.67,-0.21,0.3958443311,-0.0046550905,-0.1362157515,0.0337888928,0.0439271461,0.0046594376,0.4102270172,-0.0228465638,-0.1733422123,0.226737922,-0.2408347042,-0.454376945
146,40.233,0.67,-0.21,0.4102270172,-0.0228465638,-0.1733422123,0.226737922,-0.2408347042,-0.454376945,0.4616048314,-0.0616640864,-0.1888147129,0.7661336108,-0.6110456542,0.114338612
147,40.334,0.67,-0.21,0.4616048314,-0.0616640864,-0.1888147129,0.7661336108,-0.6110456542,0.114338612,0.5501825409,-0.1444649098,-0.1751508378,0.9715919115,-1.1087834019,0.221556439
148,40.43,0.67,-0.21,0.5501825409,-0.1444649098,-0.1751508378,0.9715919115,-1.1087834019,0.221556439,0.6343531447,-0.2314922908,-0.1447734031,0.6241987677,-0.3528018659,0.2710576838
149,40.53,0.67,-0.21,0.6343531447,-0.2314922908,-0.1447734031,0.6241987677,-0.3528018659,0.2710576838,0.6773950357,-0.2210076509,-0.1307106761,0.1377826471,0.3783690229,-0.0497734793
150,40.63,0.67,-0.21,0.6773950357,-0.2210076509,-0.1307106761,0.1377826471,0.3783690229,-0.0497734793,0.398986927,0.0047858576,-0.1370023354,-0.4309999065,-0.3156566594,-0.0056313673
151,41.202,0.53,0.04,0.398986927,0.0047858576,-0.1370023354,-0.4309999065,-0.3156566594,-0.0056313673,0.4326524833,0.0099287979,-0.1412760438,0.9572310719,0.4525468094,-0.0004219338
152,41.302,0.53,0.04,0.4326524833,0.0099287979,-0.1412760438,0.9572310719,0.4525468094,-0.0004219338,0.5124379906,0.0431365417,-0.137086726,0.5961299406,0.1866991571,0.0659220448
153,41.402,0.53,0.04,0.5124379906,0.0431365417,-0.137086726,0.5961299406,0.1866991571,0.0659220448,0.3947517695,-0.0032819817,-0.1363422206,-0.0270131784,0.0364962035,-0.0199950514
154,41.85,0.73,-0.1,0.3947517695,-0.0032819817,-0.1363422206,-0.0270131784,0.0364962035,-0.0199950514,0.4099121445,0.0004397478,-0.1739481661,0.2438408337,0.0211699685,-0.3853318552
155,41.95,0.73,-0.1,0.4099121445,0.0004397478,-0.1739481661,0.2438408337,0.0211699685,-0.3853318552,0.4420061287,-0.0105978393,-0.1864708627,0.5668126454,-0.2002068123,0.039455292
156,42.05,0.73,-0.1,0.4420061287,-0.0105978393,-0.1864708627,0.5668126454,-0.2002068123,0.039455292,0.5426995074,-0.0325825094,-0.182438008,1.2265792241,-0.2594006345,0.1205113702
157,42.15,0.73,-0.1,0.5426995074,-0.0325825094,-0.182438008,1.2265792241,-0.2594006345,0.1205113702,0.6573852883,-0.063696252,-0.159378085,0.9227078957,-0.3253446669,0.3019460986
158,42.25,0.73,-0.1,0.6573852883,-0.063696252,-0.159378085,0.9227078957,-0.3253446669,0.3019460986,0.7216253662,-0.0945419122,-0.1338736525,0.4136733588,-0.2644663852,0.1691101933
159,42.352,0.73,-0.1,0.7216253662,-0.0945419122,-0.1338736525,0.4136733588,-0.2644663852,0.1691101933,0.4028775986,-0.0003805501,-0.1372527211,-0.4554444206,0.1105765233,0.0270461835
160,42.946,0.63,0.27,0.4028775986,-0.0003805501,-0.1372527211,-0.4554444206,0.1105765233,0.0270461835,0.3941612101,0.0472456763,-0.1642792335,0.1749999769,1.319042162,-0.20284111
161,43.046,0.63,0.27,0.3941612101,0.0472456763,-0.1642792335,0.1749999769,1.319042162,-0.20284111,0.4394375653,0.1867540553,-0.169030919,0.7376364582,1.1831704611,-0.0321144579
162,43.146,0.63,0.27,0.4394375653,0.1867540553,-0.169030919,0.7376364582,1.1831704611,-0.0321144579,0.5326400875,0.2908106056,-0.1574906956,0.8430884012,0.5528171321,0.2284017938
163,43.248,0.63,0.27,0.5326400875,0.2908106056,-0.1574906956,0.8430884012,0.5528171321,0.2284017938,0.6010353583,0.3022351126,-0.1385251384,0.673900696,-0.2268421881,0.1630551615
164,43.346,0.63,0.27,0.6010353583,0.3022351126,-0.1385251384,0.673900696,-0.2268421881,0.1630551615,0.643132703,0.2643096268,-0.1297088732,0.1137798722,-0.3296767678,-0.0503778473
165,43.446,0.63,0.27,0.643132703,0.2643096268,-0.1297088732,0.1137798722,-0.3296767678,-0.0503778473,0.637439946,0.2613343645,-0.1352149042,-0.0892326441,0.1776671934,-0.0145245821
166,43.548,0.63,0.27,0.637439946,0.2613343645,-0.1352149042,-0.0892326441,0.1776671934,-0.0145245821,0.403563653,-0.0121423045,-0.1360072374,-0.4466895003,0.3200556939,0.0153046495
167,44.095,0.61,-0.39,0.403563653,-0.0121423045,-0.1360072374,-0.4466895003,0.3200556939,0.0153046495,0.3942494788,-0.027785781,-0.173245661,0.0356952027,-0.3088016443,-0.3141955784
168,44.195,0.61,-0.39,0.3942494788,-0.027785781,-0.173245661,0.0356952027,-0.3088016443,-0.3141955784,0.444097209,-0.0743418698,-0.1797288368,0.8482045172,-1.0086575222,-0.0400210394
169,44.295,0.61,-0.39,0.444097209,-0.0743418698,-0.1797288368,0.8482045172,-1.0086575222,-0.0400210394,0.5139162035,-0.2205399905,-0.1776833495,0.4735705458,-1.6705212122,0.1292860769
170,44.396,0.61,-0.39,0.5139162035,-0.2205399905,-0.1776833495,0.4735705458,-1.6705212122,0.1292860769,0.5377815733,-0.3557425066,-0.157810873,0.1518199052,-0.8993762529,0.2135924219
171,44.495,0.61,-0.39,0.5377815733,-0.3557425066,-0.157810873,0.1518199052,-0.8993762529,0.2135924219,0.5597254691,-0.4013200137,-0.1419732245,0.2906080989,-0.1061760885,0.0952618297
172,44.596,0.61,-0.39,0.5597254691,-0.4013200137,-0.1419732245,0.2906080989,-0.1061760885,0.0952618297,0.5871004746,-0.3954672994,-0.1373771987,0.2218047965,0.1396374308,0.0110826209
173,44.695,0.61,-0.39,0.5871004746,-0.3954672994,-0.1373771987,0.2218047965,0.1396374308,0.0110826209,0.6019685907,-0.3852858151,-0.1373798069,0.0921620844,0.0765689242,-0.0038236465
174,44.796,0.61,-0.39,0.6019685907,-0.3852858151,-0.1373798069,0.0921620844,0.0765689242,-0.0038236465,0.6069749742,-0.3842656999,-0.1375444242,0.0074676863,-0.0416870581,0.0018845586
175,44.895,0.61,-0.39,0.6069749742,-0.3842656999,-0.1375444242,0.0074676863,-0.0416870581,0.0018845586,0.6059656646,-0.3891770201,-0.1369407157,-0.0106738028,-0.0528137773,0.0069988545
176,44.995,0.61,-0.39,0.6059656646,-0.3891770201,-0.1369407157,-0.0106738028,-0.0528137773,0.0069988545,0.6049614293,-0.392951257,-0.1362456199,-0.0006690677,-0.02223978,0.0059204627
177,45.095,0.61,-0.39,0.6049614293,-0.392951257,-0.1362456199,-0.0006690677,-0.02223978,0.0059204627,0.6051615304,-0.3939785943,-0.1358619611,0.0056477214,-0.0009956757,0.0018807292
178,45.195,0.61,-0.39,0.6051615304,-0.3939785943,-0.1358619611,0.0056477214,-0.0009956757,0.0018807292,0.6053614877,-0.3933442954,-0.1356334523,-0.0093103175,-7.93287409277E-05,-0.0008110673
179,45.296,0.61,-0.39,0.6053614877,-0.3933442954,-0.1356334523,-0.0093103175,-7.93287409277E-05,-0.0008110673,0.3908756752,0.0018075693,-0.1376123782,-0.0005546607,-0.123536839,-0.0026128528
180,45.991,0.71,-0.05,0.3908756752,0.0018075693,-0.1376123782,-0.0005546607,-0.123536839,-0.0026128528,0.3854556762,-0.0006345618,-0.1737523397,0.121456956,0.4735576315,-0.3201372945
181,46.091,0.71,-0.05,0.3854556762,-0.0006345618,-0.1737523397,0.121456956,0.4735576315,-0.3201372945,0.4452985188,0.0357373131,-0.1878113488,0.9711071004,-0.0379320187,-0.0651536309
182,46.191,0.71,-0.05,0.4452985188,0.0357373131,-0.1878113488,0.9711071004,-0.0379320187,-0.0651536309,0.5572295738,0.0031303989,-0.1834254615,1.197046831,-0.4595241918,0.1933944878
183,46.291,0.71,-0.05,0.5572295738,0.0031303989,-0.1834254615,1.197046831,-0.4595241918,0.1933944878,0.6606310215,-0.0383807714,-0.1535695917,0.7857155216,-0.3226218524,0.3346427797
184,46.392,0.71,-0.05,0.6606310215,-0.0383807714,-0.1535695917,0.7857155216,-0.3226218524,0.3346427797,0.7148729038,-0.0596845505,-0.1291972878,0.2304263919,-0.0798737654,0.0758489246
