counter,time,right_j0,right_j1,right_j2,right_j3,right_j4,right_j5,right_j6,cube_pose_x,cube_pose_y,right_gripper,right_j0_next,right_j1_next,right_j2_next,right_j3_next,right_j4_next,right_j5_next,right_j6_next,eef_pose_x,eef_pose_y,eef_pose_z,eef_pose_x_next,eef_pose_y_next,eef_pose_z_next
1709,96.934,0.4495920987,0.8688931054,0.9392978759,-1.7949606913,-0.6461069328,2.1274565976,2.3852002396,0.51,0.05,0.000203,0.4495920987,0.8688931054,0.9392978759,-1.7949606913,-0.6461069328,2.1274565976,2.3852002396,0.5111049242,0.0542605426,0.0084051795,0.5111049242,0.0542605426,0.0084051795
1710,97.425,0.4549023683,1.0474942021,1.0597222205,-2.0052998019,-0.5761695368,2.2039705782,2.2517352321,0.66,0.25,0.000203,0.5187419006,0.8043379026,0.9009903971,-1.5026364778,-0.7377083174,1.9316530575,2.7337474565,0.397033951,-0.0029080761,-0.003756574,0.577052123,0.1361270668,-0.0580320907
1711,97.628,0.5187419006,0.8043379026,0.9009903971,-1.5026364778,-0.7377083174,1.9316530575,2.7337474565,0.66,0.25,0.000203,0.5226017456,0.5576136204,0.8388394766,-1.2421178893,-0.730814747,1.9210883655,2.8056815533,0.577052123,0.1361270668,-0.0580320907,0.6663240843,0.2530321471,0.0127440774
1712,97.828,0.5226017456,0.5576136204,0.8388394766,-1.2421178893,-0.730814747,1.9210883655,2.8056815533,0.66,0.25,0.000203,0.5226017456,0.5576136204,0.8388394766,-1.2421178893,-0.730814747,1.9210883655,2.8056815533,0.6663240843,0.2530321471,0.0127440774,0.6663240843,0.2530321471,0.0127440774
1713,98.697,0.4458283057,1.0573063147,1.0426448196,-2.0015761812,-0.5488361119,2.2020300722,2.2627522191,0.5,-0.13,0.000203,0.1470613459,0.8110321806,1.0400008725,-1.816520567,-0.7901043111,2.0954860399,1.9756331318,0.4001504966,-0.0005638771,-0.0015345384,0.4821117405,-0.1326291961,-0.0046223904
1714,98.898,0.1470613459,0.8110321806,1.0400008725,-1.816520567,-0.7901043111,2.0954860399,1.9756331318,0.5,-0.13,0.000203,0.1470613459,0.8110321806,1.0400008725,-1.816520567,-0.7901043111,2.0954860399,1.9756331318,0.4821117405,-0.1326291961,-0.0046223904,0.4821117405,-0.1326291961,-0.0046223904
1715,99.63,0.5374308961,0.9096081903,1.1585671466,-2.0284370179,-0.7574218319,2.1777390334,2.1002312172,0.66,0.11,0.000203,0.3904891881,0.6679383783,1.0306244631,-1.5655915182,-0.8794890942,1.9374589493,2.44476309,0.4002290114,0.0035124956,-0.0006397314,0.5928753822,0.0276763509,-0.0249292107
1716,99.83,0.3904891881,0.6679383783,1.0306244631,-1.5655915182,-0.8794890942,1.9374589493,2.44476309,0.66,0.11,0.000203,0.413904152,0.5224341128,0.9775417109,-1.3637509622,-0.8678753628,1.9318637017,2.4718054495,0.5928753822,0.0276763509,-0.0249292107,0.669056454,0.1185605663,0.012670805
1717,100.034,0.413904152,0.5224341128,0.9775417109,-1.3637509622,-0.8678753628,1.9318637017,2.4718054495,0.66,0.11,0.000203,0.413904152,0.5224341128,0.9775417109,-1.3637509622,-0.8678753628,1.9318637017,2.4718054495,0.669056454,0.1185605663,0.012670805,0.669056454,0.1185605663,0.012670805
1718,100.77,0.5103035219,0.946955304,1.1398158483,-2.0202008705,-0.7059261341,2.1837767806,2.1512802712,0.25,-0.03,0.000203,0.5103035219,0.946955304,1.1398158483,-2.0202008705,-0.7059261341,2.1837767806,2.1512802712,0.3985637519,-0.0019028101,-0.0028378241,0.3985637519,-0.0019028101,-0.0028378241
1719,100.971,0.5343128594,0.7272170674,1.0193701695,-1.732335563,-0.7988026022,2.0631384388,2.3927599855,0.16,-0.04,0.000203,0.5343128594,0.7272170674,1.0193701695,-1.732335563,-0.7988026022,2.0631384388,2.3927599855,0.5383990436,0.0885265244,0.0092722935,0.5383990436,0.0885265244,0.0092722935
1720,101.668,0.5107093831,0.950235842,1.1410234147,-2.0225039898,-0.7109729956,2.1839598,2.1509105176,0.62,0.13,0.000203,0.4733848966,0.7096175548,1.0078600891,-1.6203454183,-0.827510609,1.9918746736,2.4661053265,0.3966578979,-0.0033440116,-0.0038488743,0.571198787,0.0728865981,-0.0155604971
1721,101.87,0.4733848966,0.7096175548,1.0078600891,-1.6203454183,-0.827510609,1.9918746736,2.4661053265,0.62,0.13,0.000203,0.4851885303,0.6121535408,0.9623729059,-1.4796487223,-0.8227814721,1.9860670605,2.4934335108,0.571198787,0.0728865981,-0.0155604971,0.6221745654,0.1345030089,0.0057470716
1722,102.071,0.4851885303,0.6121535408,0.9623729059,-1.4796487223,-0.8227814721,1.9860670605,2.4934335108,0.62,0.13,0.000203,0.4851885303,0.6121535408,0.9623729059,-1.4796487223,-0.8227814721,1.9860670605,2.4934335108,0.6221745654,0.1345030089,0.0057470716,0.6221745654,0.1345030089,0.0057470716
1723,102.713,0.5088155286,0.951573776,1.13670197,-2.020201269,-0.7022422602,2.1842231607,2.1545782938,0.52,0.37,0.000203,0.8048010998,0.7290213015,0.9093308031,-1.6124503571,-0.6606849441,2.0208454953,2.8708578835,0.3982368197,-0.0021428363,-0.0029500086,0.5172666669,0.298758636,0.0208721678
1724,102.913,0.8048010998,0.7290213015,0.9093308031,-1.6124503571,-0.6606849441,2.0208454953,2.8708578835,0.52,0.37,0.000203,0.8048010998,0.7290213015,0.9093308031,-1.6124503571,-0.6606849441,2.0208454953,2.8708578835,0.5172666669,0.298758636,0.0208721678,0.5172666669,0.298758636,0.0208721678
1725,103.724,0.4139724925,1.1017977777,1.0107962598,-1.9988733789,-0.5026171111,2.2066937003,2.3034286814,0.62,0.19,0.000203,0.4936698963,0.853632966,0.8452891485,-1.5813377814,-0.6415655811,2.0121937978,2.6869400393,0.3964850902,-0.005414171,-0.0043382412,0.5628343906,0.1293379534,-0.0313977161
1726,103.925,0.4936698963,0.853632966,0.8452891485,-1.5813377814,-0.6415655811,2.0121937978,2.6869400393,0.62,0.19,0.000203,0.4942025389,0.6918090199,0.7848501193,-1.4124999162,-0.63625886,2.0002276943,2.732097022,0.5628343906,0.1293379534,-0.0313977161,0.6280820861,0.2013607991,0.0123455773
1727,104.125,0.4942025389,0.6918090199,0.7848501193,-1.4124999162,-0.63625886,2.0002276943,2.732097022,0.62,0.19,0.000203,0.4942025389,0.6918090199,0.7848501193,-1.4124999162,-0.63625886,2.0002276943,2.732097022,0.6280820861,0.2013607991,0.0123455773,0.6280820861,0.2013607991,0.0123455773
1728,104.897,0.4143084342,1.1056966887,1.0032952373,-1.9929490948,-0.4924858242,2.2083629599,2.3084702821,0.57,-0.13,0.000203,0.1262948829,0.8789266124,0.9155285037,-1.7162168594,-0.6862950499,2.0693630578,2.1346506815,0.3981516552,-0.0021590204,-0.0050315804,0.5191947737,-0.1107994093,-0.0196206005
1729,105.097,0.1262948829,0.8789266124,0.9155285037,-1.7162168594,-0.6862950499,2.0693630578,2.1346506815,0.57,-0.13,0.000203,0.1262948829,0.8789266124,0.9155285037,-1.7162168594,-0.6862950499,2.0693630578,2.1346506815,0.5191947737,-0.1107994093,-0.0196206005,0.5191947737,-0.1107994093,-0.0196206005
1730,105.882,0.4801748359,1.0233845566,1.0710484963,-2.0094911589,-0.6013805025,2.2040917839,2.2124746556,0.63,-0.36,0.000203,0.1606381487,0.7702828377,1.0508705278,-1.4918730693,-0.9624585888,1.8686333796,1.876125489,0.3994701915,0.0045980493,-0.0007296771,0.5477904106,-0.1180687972,-0.1091898832
1731,106.082,0.1606381487,0.7702828377,1.0508705278,-1.4918730693,-0.9624585888,1.8686333796,1.876125489,0.63,-0.36,0.000203,-0.1894164542,0.503595768,1.0414961017,-1.245621571,-0.9607692481,1.8568026125,1.8297527598,0.5477904106,-0.1180687972,-0.1091898832,0.6335684217,-0.2757215403,-0.0395537142
1732,106.282,-0.1894164542,0.503595768,1.0414961017,-1.245621571,-0.9607692481,1.8568026125,1.8297527598,0.63,-0.36,0.000203,-0.357534321,0.4035039002,1.0281490306,-1.1966053358,-0.961174751,1.846618973,1.8366053154,0.6335684217,-0.2757215403,-0.0395537142,0.624217776,-0.3831579311,0.0134345667
1733,106.483,-0.357534321,0.4035039002,1.0281490306,-1.1966053358,-0.961174751,1.846618973,1.8366053154,0.63,-0.36,0.000203,-0.357534321,0.4035039002,1.0281490306,-1.1966053358,-0.961174751,1.846618973,1.8366053154,0.624217776,-0.3831579311,0.0134345667,0.624217776,-0.3831579311,0.0134345667
1734,107.273,0.5439164248,0.8882032212,1.1749200681,-2.0272368087,-0.7778508275,2.173886816,2.0817270315,0.53,0.04,0.000203,0.4774447817,0.7113966044,1.0724370877,-1.7899572451,-0.8470998781,2.0693579566,2.2359399937,0.4011419926,0.0040784544,-0.001651188,0.5233668458,0.0349417881,0.0104259319
1735,107.479,0.4774447817,0.7113966044,1.0724370877,-1.7899572451,-0.8470998781,2.0693579566,2.2359399937,0.53,0.04,0.000203,0.4774447817,0.7113966044,1.0724370877,-1.7899572451,-0.8470998781,2.0693579566,2.2359399937,0.5233668458,0.0349417881,0.0104259319,0.5233668458,0.0349417881,0.0104259319
1736,108.052,0.5380946691,0.8917919604,1.1812503131,-2.0354648485,-0.7871994884,2.1683419651,2.0954869636,0.61,-0.38,0.000203,0.234002937,0.6487757448,1.2051309854,-1.5546347096,-1.1437740226,1.8183091766,1.7365574538,0.3967654115,-0.0026852506,-0.0028498684,0.534654041,-0.1090554739,-0.1038033962
1737,108.257,0.234002937,0.6487757448,1.2051309854,-1.5546347096,-1.1437740226,1.8183091766,1.7365574538,0.61,-0.38,0.000203,-0.1331075473,0.3726576566,1.2017139726,-1.3061977326,-1.1407457364,1.8028032627,1.6804099794,0.534654041,-0.1090554739,-0.1038033962,0.6365016334,-0.2662499393,-0.0228378839
1738,108.457,-0.1331075473,0.3726576566,1.2017139726,-1.3061977326,-1.1407457364,1.8028032627,1.6804099794,0.61,-0.38,0.000203,-0.358627107,0.3120851567,1.1936686287,-1.2583643377,-1.1478685735,1.7915777929,1.6880190171,0.6365016334,-0.2662499393,-0.0228378839,0.5946928405,-0.4043937,0.0060618684
1739,108.657,-0.358627107,0.3120851567,1.1936686287,-1.2583643377,-1.1478685735,1.7915777929,1.6880190171,0.61,-0.38,0.000203,-0.358627107,0.3120851567,1.1936686287,-1.2583643377,-1.1478685735,1.7915777929,1.6880190171,0.5946928405,-0.4043937,0.0060618684,0.5946928405,-0.4043937,0.0060618684
1740,109.58,0.5943466663,0.7590326259,1.2561872547,-2.0599681186,-0.935455862,2.1238570226,1.9626564393,0.54,0.21,0.000203,0.781093062,0.5298152787,1.1968443024,-1.7364251923,-1.0536416663,1.9581587806,2.3983996502,0.3999374581,0.0060528374,0.0003250383,0.5187748698,0.1873172386,0.0039489219
1741,109.78,0.781093062,0.5298152787,1.1968443024,-1.7364251923,-1.0536416663,1.9581587806,2.3983996502,0.54,0.21,0.000203,0.781093062,0.5298152787,1.1968443024,-1.7364251923,-1.0536416663,1.9581587806,2.3983996502,0.5187748698,0.1873172386,0.0039489219,0.5187748698,0.1873172386,0.0039489219
1742,110.462,0.5731410991,0.782204763,1.2551652176,-2.058621428,-0.9241824545,2.1226884345,1.9904584515,0.63,0.04,0.000203,0.3754093665,0.5494187512,1.1381871831,-1.6511646603,-0.9968557056,1.9331193492,2.2399433467,0.395282145,-0.0050269583,-0.0042358905,0.5830391555,-0.0105094792,0.0036445566
1743,110.664,0.3754093665,0.5494187512,1.1381871831,-1.6511646603,-0.9968557056,1.9331193492,2.2399433467,0.63,0.04,0.000203,0.3754093665,0.5494187512,1.1381871831,-1.6511646603,-0.9968557056,1.9331193492,2.2399433467,0.5830391555,-0.0105094792,0.0036445566,0.5830391555,-0.0105094792,0.0036445566
1744,111.419,0.5563698778,0.8421631977,1.2153494386,-2.0394891791,-0.8492932944,2.1501617202,2.0486103845,0.57,0.28,0.000203,0.7966497683,0.5911189884,1.1309105901,-1.6397756875,-0.9898095022,1.9462121295,2.5735605638,0.3976750525,-0.0023421344,-0.004815573,0.5279845647,0.2254953069,-0.014795429
1745,111.619,0.7966497683,0.5911189884,1.1309105901,-1.6397756875,-0.9898095022,1.9462121295,2.5735605638,0.57,0.28,0.000203,0.7966497683,0.5911189884,1.1309105901,-1.6397756875,-0.9898095022,1.9462121295,2.5735605638,0.5279845647,0.2254953069,-0.014795429,0.5279845647,0.2254953069,-0.014795429
1746,112.44,0.5466842996,0.8666158892,1.2003792311,-2.0390565628,-0.8154796698,2.1590864173,2.0697320812,0.61,0.25,0.000203,0.6659186623,0.6176676606,1.0952408111,-1.5961575151,-0.9571475023,1.930510606,2.5618812607,0.3967379903,-0.0030216329,-0.0034015343,0.560453026,0.1689282575,-0.0224697634
1747,112.642,0.6659186623,0.6176676606,1.0952408111,-1.5961575151,-0.9571475023,1.930510606,2.5618812607,0.61,0.25,0.000203,0.6646118415,0.4873431646,1.055051376,-1.4147835225,-0.9530963768,1.9206405311,2.6236737388,0.560453026,0.1689282575,-0.0224697634,0.6154894121,0.251435618,0.0105372056
1748,112.842,0.6646118415,0.4873431646,1.055051376,-1.4147835225,-0.9530963768,1.9206405311,2.6236737388,0.61,0.25,0.000203,0.6646118415,0.4873431646,1.055051376,-1.4147835225,-0.9530963768,1.9206405311,2.6236737388,0.6154894121,0.251435618,0.0105372056,0.6154894121,0.251435618,0.0105372056
1749,113.551,0.5325051328,0.901196645,1.174906861,-2.02554616,-0.7692542473,2.1712453964,2.104539565,0.59,0.15,0.000203,0.5653824407,0.6572853238,1.0590538238,-1.6549648898,-0.8849509011,1.9949089649,2.4467553567,0.398575884,-0.0016570819,-0.0045891458,0.560326448,0.1102976888,-0.0042632364
1750,113.752,0.5653824407,0.6572853238,1.0590538238,-1.6549648898,-0.8849509011,1.9949089649,2.4467553567,0.59,0.15,0.000203,0.5653824407,0.6572853238,1.0590538238,-1.6549648898,-0.8849509011,1.9949089649,2.4467553567,0.560326448,0.1102976888,-0.0042632364,0.560326448,0.1102976888,-0.0042632364
1751,114.577,0.5295565703,0.9091989454,1.1703106164,-2.0277303977,-0.7631094459,2.173091688,2.1107004178,0.51,-0.17,0.000203,0.2124061356,0.6615084355,1.167097966,-1.8167898384,-0.9876787764,2.0198126138,1.7923418662,0.3973942594,-0.0026853352,-0.0042255788,0.4879303796,-0.1290988362,-0.0100398498
1752,114.778,0.2124061356,0.6615084355,1.167097966,-1.8167898384,-0.9876787764,2.0198126138,1.7923418662,0.51,-0.17,0.000203,0.2124061356,0.6615084355,1.167097966,-1.8167898384,-0.9876787764,2.0198126138,1.7923418662,0.4879303796,-0.1290988362,-0.0100398498,0.4879303796,-0.1290988362,-0.0100398498
1753,115.578,0.5692666879,0.8189215324,1.2210175275,-2.0461256452,-0.8713763486,2.1466128331,2.0149300601,0.54,0.39,0.000203,0.8613260242,0.5948482264,1.0008875893,-1.5855154907,-0.7988207381,1.9672152012,2.7929275889,0.3997972349,0.0020558703,-0.0010942261,0.5288357242,0.3236603449,0.0360463786
1754,115.779,0.8613260242,0.5948482264,1.0008875893,-1.5855154907,-0.7988207381,1.9672152012,2.7929275889,0.54,0.39,0.000203,0.8613260242,0.5948482264,1.0008875893,-1.5855154907,-0.7988207381,1.9672152012,2.7929275889,0.5288357242,0.3236603449,0.0360463786,0.5288357242,0.3236603449,0.0360463786
1755,116.578,0.4757954968,1.0090512669,1.0919185238,-2.0074385657,-0.6239681994,2.1960188665,2.2102096035,0.7,0.03,0.000203,0.2119766148,0.762899922,0.9057938532,-1.5081481412,-0.7399362263,1.9398927955,2.4516241707,0.398347669,-0.0028865258,-0.0040690001,0.6033856658,-0.0425027064,-0.0372725139
1756,116.778,0.2119766148,0.762899922,0.9057938532,-1.5081481412,-0.7399362263,1.9398927955,2.4516241707,0.7,0.03,0.000203,0.2147185651,0.5696696663,0.8382915809,-1.2753885726,-0.7255790123,1.9338979402,2.4726575249,0.6033856658,-0.0425027064,-0.0372725139,0.7041184554,0.0323851438,0.0163672347
1757,116.979,0.2147185651,0.5696696663,0.8382915809,-1.2753885726,-0.7255790123,1.9338979402,2.4726575249,0.7,0.03,0.000203,0.2147185651,0.5696696663,0.8382915809,-1.2753885726,-0.7255790123,1.9338979402,2.4726575249,0.7041184554,0.0323851438,0.0163672347,0.7041184554,0.0323851438,0.0163672347
1758,117.753,0.4623849643,1.0325266714,1.0672773168,-2.0035321838,-0.5881467848,2.2002210781,2.2368699994,0.69,-0.11,0.000203,0.1489158613,0.7922932526,0.9012231838,-1.5059178295,-0.7416334344,1.9394902609,2.2665058294,0.3995742409,-0.0011788619,-0.0029322734,0.590275066,-0.0812886023,-0.051583984
1759,117.953,0.1489158613,0.7922932526,0.9012231838,-1.5059178295,-0.7416334344,1.9394902609,2.2665058294,0.69,-0.11,0.000203,-0.0157926601,0.566071576,0.8519760862,-1.2751904424,-0.7388447898,1.9232803822,2.2814859015,0.590275066,-0.0812886023,-0.051583984,0.6917344667,-0.1329890101,0.0132482777
1760,118.153,-0.0157926601,0.566071576,0.8519760862,-1.2751904424,-0.7388447898,1.9232803822,2.2814859015,0.69,-0.11,0.000203,-0.0157926601,0.566071576,0.8519760862,-1.2751904424,-0.7388447898,1.9232803822,2.2814859015,0.6917344667,-0.1329890101,0.0132482777,0.6917344667,-0.1329890101,0.0132482777
1761,118.874,0.4694306332,1.0243540449,1.0697338882,-2.0055799066,-0.5979976515,2.2000201416,2.2239173793,0.53,-0.11,0.000203,0.1774020974,0.785061198,1.0232334971,-1.7700146228,-0.7940504608,2.0749782871,2.0477175003,0.4006224,0.0008114804,-0.0015920902,0.5086369372,-0.111962911,-0.004184592
1762,119.074,0.1774020974,0.785061198,1.0232334971,-1.7700146228,-0.7940504608,2.0749782871,2.0477175003,0.53,-0.11,0.000203,0.1774020974,0.785061198,1.0232334971,-1.7700146228,-0.7940504608,2.0749782871,2.0477175003,0.5086369372,-0.111962911,-0.004184592,0.5086369372,-0.111962911,-0.004184592
1763,119.729,0.5330298921,0.9195302379,1.152234753,-2.0280576104,-0.7428579001,2.180833584,2.1087968321,0.55,-0.33,0.000203,0.2117993216,0.6642737118,1.2080960483,-1.6513278359,-1.1288192822,1.8788443896,1.6466382932,0.3998030928,0.0034525256,-0.0002316058,0.5032770193,-0.1330282089,-0.0835550671
1764,119.93,0.2117993216,0.6642737118,1.2080960483,-1.6513278359,-1.1288192822,1.8788443896,1.6466382932,0.55,-0.33,0.000203,-0.1375868678,0.4154412238,1.2045596263,-1.5161259344,-1.1220791653,1.8685073796,1.5831219248,0.5032770193,-0.1330282089,-0.0835550671,0.558778601,-0.2945979319,-0.0020028174
1765,120.13,-0.1375868678,0.4154412238,1.2045596263,-1.5161259344,-1.1220791653,1.8685073796,1.5831219248,0.55,-0.33,0.000203,-0.1375868678,0.4154412238,1.2045596263,-1.5161259344,-1.1220791653,1.8685073796,1.5831219248,0.558778601,-0.2945979319,-0.0020028174,0.558778601,-0.2945979319,-0.0020028174
1766,120.967,0.6076577694,0.6764380465,1.3019275825,-2.0727438598,-1.030224995,2.0813336268,1.8932732778,0.56,0.1,0.000203,0.5976193384,0.4700310888,1.2319341124,-1.7508980765,-1.105562565,1.9304930318,2.1946553318,0.4006789366,0.0044778256,-0.0012178728,0.5478901591,0.0851050378,0.0124169999
1767,121.171,0.5976193384,0.4700310888,1.2319341124,-1.7508980765,-1.105562565,1.9304930318,2.1946553318,0.56,0.1,0.000203,0.5976193384,0.4700310888,1.2319341124,-1.7508980765,-1.105562565,1.9304930318,2.1946553318,0.5478901591,0.0851050378,0.0124169999,0.5478901591,0.0851050378,0.0124169999
1768,121.771,0.5903261852,0.7223121955,1.2869441502,-2.0679839057,-0.9938304508,2.0946331077,1.9397156194,0.68,0.29,0.000203,0.6042093374,0.459192074,1.2570271852,-1.5475520918,-1.1955271936,1.7706275203,2.5527628341,0.3963148792,-0.0032886621,-0.0046833221,0.5875754618,0.1224343447,-0.0452598096
1769,121.971,0.6042093374,0.459192074,1.2570271852,-1.5475520918,-1.1955271936,1.7706275203,2.5527628341,0.68,0.29,0.000203,0.6263752669,0.2574256325,1.233662146,-1.2335750185,-1.1855084222,1.7657207787,2.6309354723,0.5875754618,0.1224343447,-0.0452598096,0.6760988456,0.2857444278,0.0170493271
1770,122.171,0.6263752669,0.2574256325,1.233662146,-1.2335750185,-1.1855084222,1.7657207787,2.6309354723,0.68,0.29,0.000203,0.6263752669,0.2574256325,1.233662146,-1.2335750185,-1.1855084222,1.7657207787,2.6309354723,0.6760988456,0.2857444278,0.0170493271,0.6760988456,0.2857444278,0.0170493271
1771,122.927,0.5632227002,0.8168628916,1.2237840243,-2.0479038851,-0.8684855546,2.1418954161,2.0280561803,0.54,0.1,0.000203,0.587844464,0.6151488478,1.1297014165,-1.7635178903,-0.9473084568,2.0202247496,2.2781332956,0.399722545,-0.0008644503,-0.0005182499,0.5334280124,0.0886886845,0.0118844521
1772,123.128,0.587844464,0.6151488478,1.1297014165,-1.7635178903,-0.9473084568,2.0202247496,2.2781332956,0.54,0.1,0.000203,0.587844464,0.6151488478,1.1297014165,-1.7635178903,-0.9473084568,2.0202247496,2.2781332956,0.5334280124,0.0886886845,0.0118844521,0.5334280124,0.0886886845,0.0118844521
1773,123.853,0.562047819,0.8254457473,1.2259183311,-2.0486512633,-0.8725374398,2.1423752533,2.0309306428,0.61,0.05,0.000203,0.4052167163,0.5969384747,1.1077612853,-1.6762597629,-0.9459013607,1.9726284024,2.2567330884,0.3963625579,-0.0035912568,-0.0035523649,0.5717615898,0.0077129833,0.0052049063
1774,124.053,0.4052167163,0.5969384747,1.1077612853,-1.6762597629,-0.9459013607,1.9726284024,2.2567330884,0.61,0.05,0.000203,0.4052167163,0.5969384747,1.1077612853,-1.6762597629,-0.9459013607,1.9726284024,2.2567330884,0.5717615898,0.0077129833,0.0052049063,0.5717615898,0.0077129833,0.0052049063
1775,124.715,0.5498329919,0.8605895242,1.2024174111,-2.0387885813,-0.8256163104,2.1563269251,2.0657561696,0.56,0.18,0.000203,0.6957449611,0.6168929917,1.1058337276,-1.6987897664,-0.9353733865,2.0017301485,2.4504791192,0.3974238011,-0.0025672321,-0.0036101891,0.5357646611,0.1653626485,0.0040796618
1776,124.919,0.6957449611,0.6168929917,1.1058337276,-1.6987897664,-0.9353733865,2.0017301485,2.4504791192,0.56,0.18,0.000203,0.5467690325,0.8640348229,1.2022669045,-2.0384469629,-0.8214984785,2.1568106038,2.067481493,0.5357646611,0.1653626485,0.0040796618,0.3968156171,-0.0037448172,-0.0040855909
1777,125.616,0.5467690325,0.8640348229,1.2022669045,-2.0384469629,-0.8214984785,2.1568106038,2.067481493,0.56,0.34,0.000203,0.8232053407,0.6127929767,1.048849111,-1.5903471675,-0.8828876202,1.9588882913,2.7182858175,0.3968156171,-0.0037448172,-0.0040855909,0.5327487113,0.2775186656,0.0023538208
1778,125.819,0.8232053407,0.6127929767,1.048849111,-1.5903471675,-0.8828876202,1.9588882913,2.7182858175,0.56,0.34,0.000203,0.8232053407,0.6127929767,1.048849111,-1.5903471675,-0.8828876202,1.9588882913,2.7182858175,0.5327487113,0.2775186656,0.0023538208,0.5327487113,0.2775186656,0.0023538208
