right_j0,right_j1,right_j2,right_j3,right_j4,right_j5,"right_j6, eef_pose_x, eef_pose_y, eef_pose_z"
0.5833390481,0.3029663985,-1.040407125,1.644005835,1.7721164387,1.0310561635,2.2111092546,0.5854898647923489,0.07151836224846031,-0.002042949484040532
0.6193928981,0.2923193306,-1.0835159361,1.2960453987,1.7389900508,1.0304709846,2.3572184823,0.6830729362556213,0.23399763313215358,0.0043031686674814
-0.9420102785,-0.4446316177,0.9229964634,2.8116423788,1.0885186535,-0.9480448408,1.8748116116,0.39999252631477805,8.451626724938128e-06,-1.7012365036168237e-05
-0.6456906751,-0.3834933047,1.1468336835,2.4030659701,1.7154195958,-1.0812703195,1.7235990579,0.5572461335006406,0.11904380442206595,-0.04235194221635315
-0.289703251,-0.3867499669,1.2219528799,2.1313066689,1.7497787965,-1.0847759928,1.7028808504,0.6063600991995054,0.3529250922017358,-0.0015804173820952658
-0.8272066196,-0.5199197328,0.6965092625,2.7378083462,0.9413798357,-0.7723892515,1.9531514785,0.39777585302881785,-0.005144155401213837,-0.00122435312466921
-0.508596579,-0.5050301412,0.9409669839,2.3112902813,1.6093408451,-0.8840354182,1.5195553742,0.5971704647365816,0.11413869122244032,-0.02766581373778773
-0.246139882,-0.5049955319,1.0215082973,2.0372808764,1.8743848017,-0.8765128909,1.4749680845,0.6554212659322131,0.2890739680568002,-0.0009401259984222615
-0.5778023073,-0.5797666141,0.2858310825,2.5416024294,0.571296942,-0.4379936401,2.1756193708,0.40100512011314643,0.0043133568838780575,0.0007687787439376731
-0.2622623898,-0.6277249204,0.6114136123,2.2112874887,1.2454907823,-0.6201495112,1.541797635,0.6289923799161057,0.15926886097268697,0.02148385930103272
-0.0779190087,-0.6248141252,0.7378741842,2.0821577305,1.9159591715,-0.6071377967,1.44444001,0.624948685217742,0.2655831019189963,0.003352580616336011
0.4625395927,-0.3116920384,-0.3240442051,2.2730382768,2.4446101424,0.4821744062,1.00986445,0.4024221171219851,-0.0031339300651566423,0.0026505861136820116
0.1370868881,-0.5646595294,0.1400877863,2.1154388351,2.0819859065,-0.2238651064,1.2131518973,0.5448171197673433,0.08001778433959121,-0.024505010606675655
-0.0844365135,-0.6584150295,0.4418426891,2.0543703671,2.0834640064,-0.4343386027,1.2554535983,0.6331628439319622,0.09782704167081711,0.005560615716229459
0.4599765189,-0.3280261309,-0.3034497936,2.2737473792,2.458163389,0.4656060653,0.9885012457,0.40386801103530245,0.0025163366312584176,0.0008145760404846825
0.1545351244,-0.0952436682,-0.4847620471,1.8701627799,1.8122583933,0.7066988932,1.7285876036,0.5342289217549148,-0.0737562285605836,-0.05370642164839892
-0.2135758833,-0.0803679555,-0.53129401,1.4486554867,1.086449955,0.7168507657,1.8858004096,0.6205974920140845,-0.21427336748181852,-0.04545393092372658
-0.4681907433,-0.0834589048,-0.5543715808,1.194302756,0.9076977882,0.7039601875,1.8993333019,0.6389149615088167,-0.3866159130465061,-0.0008781106675365968
-0.5361235974,-0.5746587567,0.201978101,2.4910352797,0.4853082039,-0.3676414835,2.2516013773,0.3983786785202752,0.0008975083318961602,-0.0010412014680103755
-0.2287703127,-0.6469816644,0.5458852191,2.2277433865,1.1580870681,-0.5671303428,1.5929044695,0.6144333400797265,0.16341917148917354,0.026629028921245194
-0.0678039998,-0.6442118466,0.6910236671,2.1304055886,1.8213983448,-0.5533867479,1.4831680058,0.6125977763772144,0.2595181945713239,0.007447071660361952
-0.5801643608,-0.5795636586,0.2701074654,2.5314280864,0.5699698046,-0.4312590723,2.183236874,0.4021047363425771,-0.003202404810845637,-0.0003124687468296708
-0.4407437527,-0.231198646,-0.0982417204,2.1228703298,0.9959929587,0.2295629451,1.7112054196,0.3878356703343706,-0.10029000178372162,-0.11712246731042845
-0.4641266885,-0.2095555812,-0.4053863044,1.7197609233,1.0211244333,0.542370861,1.6513000615,0.48935775934719455,-0.298784505263486,-0.053172755393779
-0.4547167209,-0.2178293243,-0.4720097685,1.4883131015,1.0231992855,0.5422214947,1.6332516035,0.5836262001139013,-0.3655195135019819,0.006133578891281591
0.3176957086,-0.5293804285,-0.0520862577,2.281028827,2.8915170324,0.1802637102,0.5465345254,0.39860711889504996,-0.0001345781775253095,-0.0011551132303882078
0.0127718635,-0.2615821486,-0.2912851343,1.8956010732,2.2557531379,0.5352643836,1.3875522805,0.5645871436271799,-0.1474126893777332,-0.025877813161981733
-0.3379089278,-0.2536897863,-0.354326165,1.5412299421,1.5743454688,0.5605822898,1.8776185687,0.6603104471918666,-0.31231048228863323,0.02550310874037343
-0.5071836221,-0.2537625701,-0.3895295064,1.4234955505,0.8962114866,0.5476105978,1.9332302128,0.6131710737439812,-0.3680949769584561,0.014725563234089942
-0.4140425647,-0.5580059152,-0.0019965937,2.2753390695,0.0199089711,-0.1341972364,2.7020320549,0.39623987482666395,-0.0003669020127710786,-0.0017443436315490272
-0.0867517963,-0.1805384414,-0.3550281842,1.8710108903,0.5574875473,0.5010266513,2.7692499289,0.42157549130091615,-0.03543313460205788,-0.0904538346725186
0.2630896587,-0.1598493753,-0.4853378373,1.4989992659,0.9704863109,0.6195265155,2.7941858955,0.6430591822978537,0.10461335870924156,-0.02969106459758579
0.5951197579,-0.1559407541,-0.5045066528,1.3539421585,0.9627787488,0.6279357306,2.7739574968,0.6253937056845031,0.3469067466661544,0.0012428647949708008
-0.5443948038,-0.5771366942,0.1957407036,2.4857811935,0.4877465898,-0.37423515,2.2662303874,0.40096746263338323,-0.007140341673072018,-0.0009280936597376999
-0.2311290184,-0.6771727161,0.4673490269,2.3034415651,1.1311121556,-0.4262868586,1.8060195092,0.5707730163201645,0.14122178185694712,0.022041832976340405
0.0582260543,-0.675413323,0.5522720997,2.2430935981,1.753525486,-0.4113716349,1.7635020128,0.5397513861448672,0.2701924233154153,-0.00010632071641270696
-0.6049267477,-0.5772665756,0.3109622413,2.5538538955,0.610238526,-0.4633279972,2.1535078598,0.4024005563715819,-0.00305085100951739,-0.000590486124902815
-0.3944764595,-0.3294056364,-0.0712784663,2.139126537,0.8466538162,0.2025961677,1.8653778969,0.42018561797566656,-0.06706460566347304,-0.08508115098978597
-0.4105471978,-0.3284193054,-0.301953473,1.7533926066,0.8576055255,0.4233502523,1.8276433179,0.5415182687978934,-0.23548540169622212,-0.028238768166700276
-0.462904232,-0.5640976659,0.0778175586,2.3931876282,0.274576654,-0.2499626625,2.446189145,0.39414437234657645,0.0025613166738195936,-0.0014775619507796135
-0.1520680669,-0.5493572399,-0.0429452594,2.1027242661,0.6177057497,0.0791416295,2.3990743348,0.5127345585262941,0.04285184443356842,-0.004651789929048286
-0.4771670247,-0.5672862385,0.0925788452,2.4074792025,0.3135697677,-0.266396522,2.4213937728,0.3956701311849575,-0.0008618599556930638,-0.0012594550952146517
-0.1621831668,-0.6648581503,0.4477528501,2.2211281877,0.9980938459,-0.49288418,1.6617870218,0.5986498840255808,0.18242857504567794,0.03605286877925648
-0.0413607136,-0.6613653321,0.6052493358,2.1624177774,1.6382182947,-0.4788023005,1.5089535074,0.6041722391132013,0.25788636825657024,0.016951078639483932
-0.0865734338,-0.6539458582,0.5869443807,2.1530469218,1.9140968323,-0.497276142,1.5097863935,0.6028182687494488,0.18447999285493352,-0.004400345573123767
-0.5498693736,-0.5792281488,0.2183618279,2.4985002504,0.5047246919,-0.3879675333,2.2344467313,0.4018303172885387,-0.002640016884979926,-0.00011367112703872598
-0.2335157632,-0.5681941449,0.5848663089,2.1500448531,1.1444177544,-0.745472471,1.6095615362,0.64277824717296,0.1648634580489283,0.011722241322620432
0.0360070872,-0.5714905285,0.8239800708,1.9821979349,1.8250958722,-0.7346832008,1.5170108895,0.6195363551539229,0.3862567202461049,0.013669747933310623
0.4619532586,-0.3096297062,-0.3163070386,2.2723902392,2.4436890192,0.4827886434,1.0124466337,0.40168004761639897,-0.00028932881303653766,-0.0007709724621598538
0.1426931635,-0.5565502443,0.1454483544,2.0425669721,2.2698250053,-0.2201552574,0.869559726,0.564725286069228,0.07200911862104166,-0.02351269107578007
-0.1903684668,-0.6350362086,0.3724910971,1.9563515767,2.2755950766,-0.4187533846,0.8608694153,0.649433017653319,-0.02311626333224045,0.005198816175228441
0.4381213573,-0.3706604534,-0.2592836265,2.2816536676,2.5009290436,0.4197149896,0.9263747908,0.4050029394845519,0.005451318060542142,0.0006293026671316954
0.1362494654,-0.1655890764,-0.3862264046,1.9061207951,1.8650419832,0.6563877996,1.7292745669,0.5398544442978556,-0.05392004803599687,-0.05584591038831677
-0.2322514391,-0.155446726,-0.4223477696,1.4852691233,1.1437932958,0.6678029685,1.9800063468,0.6465454557921064,-0.19804360219921002,-0.03295097560346949
-0.4877015717,-0.1591462511,-0.4446522298,1.233678937,0.738169966,0.6547380062,1.9952085239,0.6412314114067603,-0.3628770571129177,-9.229322598571649e-05
-0.418668499,-0.5616193501,0.0033778261,2.2848680568,0.0495363354,-0.1466980654,2.6729078718,0.39852376617399243,-0.00157503956683457,-0.0009499765784539253
-0.1080968346,-0.3330317876,-0.1735040358,1.9107083004,0.4202455179,0.4659122344,2.6640404985,0.4593122168341396,0.039373547831931324,-0.062263778731344054
-0.0451250664,-0.3293496919,-0.2023585425,1.5207709731,0.4271432302,0.5205811391,2.6357391533,0.6448568350747209,0.04330656219259324,-0.02206138188048388
-0.3897298645,-0.5723402662,0.0020028906,2.1340927856,-0.3880936577,0.0191328192,3.1361703557,0.3975715172473678,-0.0010977574482577154,-0.0013734021574843963
-0.6872152987,-0.3686956287,0.0714757869,1.7892237491,-0.1214754817,0.6103956378,2.5741334118,0.456327962943584,-0.13621359231944682,-0.05892763583250158
-0.8137552687,-0.3750401736,0.0584057582,1.4082524726,-0.1153794177,0.6545146454,2.4874929916,0.5635455497630284,-0.33414330228693717,-0.022884978463002657
-0.3908314841,-0.5688766009,0.0062930171,2.1362583311,-0.3906510977,0.0190124403,3.1400109177,0.3959247299297951,0.0009571027455915459,-0.00240678533724039
-0.6684792445,-0.5389801216,0.1483204015,1.8044803292,-0.3742793329,0.4227074633,2.9430255228,0.5079000657397016,-0.14239590393344412,-0.00987149032192658
-0.40121616,-0.5982047983,0.0698239781,2.0876745403,-0.6133228689,0.0965987279,-2.8988382971,0.40036265646808694,0.0011970903003430127,4.7422590457042724e-05
-0.355235173,-0.5827408786,0.1935842793,1.8556653591,-0.484871353,0.3466416912,-2.9327869916,0.5182391908556028,0.03831081461742268,-0.00039057862265915247
-0.4112511888,-0.5956203063,0.070376775,2.0877438058,-0.6238645001,0.1068709234,-2.888224601,0.39697856324960945,-0.00308938456406836,-0.0008440792646256037
-0.5308274171,-0.5226309244,0.2701303272,1.7489145903,-0.5254730328,0.5466887199,-3.0275706004,0.537453119317922,-0.038269509454662336,-0.01609940260603522
-0.4090817757,-0.6045312168,0.1041781163,2.0716785627,-0.6839508771,0.1370992148,-2.8256986635,0.40260657116766385,0.0020886898529937086,-0.0009105304816187446
-0.0856882278,-0.2125765938,-0.1751018758,1.6768166907,-0.0785111519,0.7015661596,-3.081024481,0.43004604611114855,0.03168955136461207,-0.09480071466420394
0.2634348755,-0.1795038323,-0.2322768162,1.2754693183,0.3675821649,0.7421437868,-3.0983564112,0.6264486429131733,0.2432896903363762,-0.05703489755420034
0.3728540823,-0.1926243437,-0.2374264393,1.0536937969,0.3700260312,0.7338597684,-3.1303169164,0.6889864792677094,0.35289261670362926,0.006269197837544767
-0.4157550749,-0.5948869845,0.0750449793,2.0812849143,-0.6444913249,0.1181319681,-2.8565352671,0.39679182762274723,-0.005670686595531977,-0.0017796713570315918
-0.7074794224,-0.4909362949,0.3709059432,1.7258154809,-0.6364000275,0.6523940162,-3.1130670898,0.52638658914987,-0.10053002969502181,-0.02697450955932362
-0.7443421863,-0.5097490301,0.4370273983,1.5328607129,-0.6332401177,0.6706411955,-3.134132222,0.6266651955527912,-0.15481483964593878,0.005602556976582976
-0.3909560313,-0.5900489084,0.0594953918,2.089897241,-0.5682623687,0.0879355817,-2.9547598542,0.40190340306635136,0.004958187235425805,-0.0013243083980155335
-0.6558197296,-0.5351132389,0.2648598303,1.7731353462,-0.546505171,0.5259245677,-3.1178169654,0.5194768050188702,-0.10440353341074644,-0.01423235421469191
-0.4124648926,-0.6001777329,0.0971643407,2.0796517614,-0.6769319133,0.1318504203,-2.8339843623,0.3975147513708139,0.0007218167841824611,-0.0014834645120316535
-0.7247530108,-0.4308787502,0.1639072904,1.7153027362,-0.2963293561,0.5993444471,-2.0860142011,0.5022776209227127,-0.16040760387178007,-0.04089509714812492
-0.8818513738,-0.4467878811,0.1488088632,1.4804766226,-0.2709018897,0.6159138119,-1.1673940705,0.5502113228899543,-0.33470399235895637,-0.007733005880412567
-0.8437721309,-0.4380861356,0.1715577536,1.4227019412,-0.2717952335,0.621601019,-0.2093094869,0.5877982435792476,-0.32382279657379387,-0.0016932950258854995
-0.8463723192,-0.4346759802,0.1758011417,1.4103051928,-0.2724911681,0.6234768332,0.6810675018,0.5915858766148453,-0.3273566397941154,-0.0011434359052937305
-0.8485061534,-0.4350322414,0.174373438,1.4063577441,-0.2724368773,0.6237502133,1.6278880088,0.5916677812507692,-0.3306124882564825,-0.00021814078150078284
-0.84834376,-0.4344859253,0.1743058713,1.4055776842,-0.2684495935,0.6263493681,2.4708830411,0.5920757279954021,-0.3304724481776328,-5.479985925715275e-05
-0.3892177559,-0.5688588905,0.009054041,2.1359711883,-0.3912453944,0.0192978769,3.1371510205,0.39643843028973896,0.0025950417225725267,-0.0025204086430523666
-0.4786628108,-0.5381165201,0.1172073551,1.810932912,-0.3054877999,0.3922698946,3.0396467111,0.5285971991983612,-0.05354427509890074,-0.008149441689985961
-0.4023892411,-0.5997038835,0.0750037938,2.0856446607,-0.6279830881,0.101151599,-2.8884961814,0.40031469507948025,0.0012899228196991998,2.9263874034884257e-05
-0.6813222215,-0.4510303411,0.3807152433,1.7503682396,-0.6525421796,0.6885032653,-3.1107030062,0.5028992977018133,-0.06963517985911523,-0.041725284895588646
-0.7417237477,-0.4604783549,0.4745486119,1.4445327689,-0.6520142449,0.7676652952,-3.1332556071,0.6473487842831098,-0.1553350877412554,-0.002919838015332382
-0.4021877238,-0.589237727,0.0615753689,2.0917502306,-0.597627055,0.09731084,-2.9180171608,0.39609389976375453,0.00023098474655156923,-0.0018696659071709872
-0.3521765077,-0.5804393144,0.1845311162,1.8548077556,-0.4674590764,0.3444711239,-2.9515092393,0.5187919978487543,0.03719187090451755,-0.0006138804281510882
-0.4067406428,-0.5911520793,0.0614484922,2.0969150324,-0.6029454697,0.1010420401,-2.9106733447,0.3928543655227207,-0.001205514708436638,-0.001113372458595982
-0.717678364,-0.3720012921,0.1593498918,1.7119727089,-0.2522878535,0.6667663714,-2.1509121268,0.48565151800759593,-0.14143807704073144,-0.058849078500384386
-0.9139987866,-0.3828191374,0.1447120774,1.3817114937,-0.2412373292,0.7057319842,-1.2351995447,0.5491251055758097,-0.36758142718070774,-0.022113472858729794
-0.8794222592,-0.3827301662,0.1626506223,1.2825152658,-0.2419935628,0.7105635812,-0.3629438512,0.5980013824618461,-0.37840375694016437,-0.00229937693530231
-0.8743729167,-0.3734953957,0.1727473333,1.2574900598,-0.243397513,0.7146362868,0.5755653693,0.6086567653824695,-0.37840324434926587,-0.002068755032006174
-0.878819409,-0.3737300069,0.1708089984,1.2510548878,-0.2434594181,0.7151040623,1.4777655857,0.6080626469993448,-0.3841037146453281,-0.00052577061366018
-0.8780646193,-0.3733633597,0.1707557984,1.2493528809,-0.2402946318,0.717015291,2.3479129105,0.6089689621665118,-0.384001177734274,-7.489120074510164e-05
-0.3898591681,-0.5688956568,0.0068038769,2.1368638602,-0.3912002931,0.0201047186,3.1395696182,0.3954999156059064,0.0016544022105885359,-0.0023852237137542143
-0.1341126551,-0.4230836204,0.0768802923,1.7469306361,-0.1368115532,0.5504568928,3.1370282558,0.5073578798288327,0.12052777980479008,-0.04106453585078392
-0.1473464053,-0.4330600091,0.0859957594,1.4652977537,-0.1320396317,0.5639343126,3.1335181199,0.6534000845275985,0.09963925189848932,-0.0034548460687570184
-0.3878951141,-0.5739707144,0.0023009894,2.1331410701,-0.3891927079,0.0202483485,3.1394089612,0.3982789372272322,-0.0006457636795659045,-0.0009615323709609748
-0.0634421092,-0.2423633742,-0.2545092454,1.7595125845,0.1912930388,0.5820427542,2.9162766654,0.44725434806529885,0.019719470642165476,-0.08061439254269129
0.2759713394,-0.23927442,-0.310449825,1.3808714719,0.5708676306,0.6117121609,2.8935407813,0.6496155193092373,0.2135604213266238,-0.021667982618111307
-0.3981102096,-0.5644284007,-0.0154784874,2.1607736197,-0.2919862576,-0.014522084,3.0435244612,0.3964531170073531,-0.005587610570565146,-0.0018516677962874227
-0.0701874096,-0.427257187,-0.0479762908,1.7870305788,0.1065543633,0.4515947677,3.1294122344,0.5192017384371198,0.10569534771535748,-0.034207238026594686
0.1257632073,-0.4409818539,-0.0360568159,1.5501227331,0.1107659066,0.4540879881,3.1046128894,0.6117036329631621,0.225707994828778,0.0031514854131939503
-0.3930028026,-0.5699273079,-0.0011711934,2.1350009199,-0.3893900142,0.0186509457,3.1400103004,0.39571241191957235,-0.003133176054048891,-0.0019059056060271376
-0.69016748,-0.4653943543,0.0826311476,1.775873871,-0.1702715291,0.4874766452,2.5965851323,0.49820082507364977,-0.1671386268729115,-0.028579935597189892
-0.8402706244,-0.4841448273,0.0765443577,1.55136504,-0.163500851,0.4907080619,2.5214088999,0.5484193605184099,-0.3303099913026824,0.006396053689915686
-0.3883416482,-0.5699092669,0.0098066198,2.1364030212,-0.3909877794,0.0183432164,3.1376790328,0.3968310194866158,0.0031917550893073407,-0.002224926590061696
-0.7050267205,-0.3852593496,0.0731136188,1.7643512119,-0.1303927031,0.5963933022,2.5886762426,0.4692218112974159,-0.1566397024182351,-0.05396764422860894
-0.7995164266,-0.3955656217,0.0652292208,1.4075150564,-0.1245414511,0.6287116133,2.5075127598,0.5772442325303329,-0.3308944550894185,-0.01241454060156277
-0.3913129418,-0.5690696077,0.0061301129,2.139438253,-0.3906453457,0.0198249807,3.1400098531,0.39427018008772174,0.0013227954293056567,-0.002175246430872503
-0.0773421099,-0.4523793938,0.0113930232,1.7771035871,-0.04410896,0.4681613767,2.3176982535,0.5140658242523405,0.1237876074854905,-0.029083987419874995
0.2474062463,-0.4582268967,0.0337045032,1.6004782082,-0.0439662547,0.4824343886,1.4145043766,0.5328081895159973,0.31493275153002614,-0.007450902858780039
0.2702619753,-0.4511472085,0.039351237,1.5526937083,-0.0448126952,0.4865298587,0.4424218167,0.5447924365098399,0.33546041933316245,-0.0034586859458238008
0.2529056813,-0.4520462906,0.0227127373,1.5392064013,-0.0446715263,0.4861970456,-0.4030710911,0.5593309931469171,0.31930714643862707,-0.000298931538813732
0.2587378508,-0.451212985,0.0231814327,1.5358907198,-0.0448982055,0.4871145288,-1.2985236867,0.5585798815763426,0.3230948756281907,-0.00017411450029716433
0.2584196557,-0.450873397,0.0232946554,1.5350174429,-0.0449472132,0.4870947405,-2.2449729342,0.5589766020509054,0.32305361841095237,-0.00020505293973016592
-0.4190468133,-0.6020597436,0.0896483099,2.0755790791,-0.6804638521,0.1324177043,-2.8165495884,0.39818282940509586,-0.005985958760007553,-0.000988582301153073
-0.5120076231,-0.4374440746,0.3317721194,1.7143861155,-0.5435168053,0.7017630894,-3.0289023097,0.5202194413830543,0.0016876498095252076,-0.041650318310526395
-0.5156653338,-0.4504456685,0.3905253244,1.4130302889,-0.5405363699,0.7311685962,-3.0584730356,0.6740212409422746,-0.03854302558192636,-0.0018560996298868232
-0.4729922009,-0.6321398302,0.2527436645,2.0784769568,-0.9372799047,0.2598081157,-2.5445941953,0.3936022518631138,0.0013261636750275137,-0.001799846462242096
-0.4564952077,-0.5054535395,0.4796404027,1.7124447627,-0.7306538265,0.6904773718,-2.712080133,0.5527147797009815,0.06543422083059554,-0.01816774315417934
-0.9910983312,-0.4027001302,1.0110276999,2.837959809,1.1490137591,-1.0240676582,1.8482259878,0.399989465914716,3.893382124437231e-06,-1.2724662807755277e-05
-0.711051093,-0.2330777311,1.2515267984,2.4263853114,1.6983619022,-1.2706682052,1.578278597,0.5375291068043582,0.13510088306136336,-0.054171567615110425
-0.3721429157,-0.2321564971,1.3433744355,2.0246251342,1.7062740775,-1.2804821981,1.5391528356,0.6489742207748064,0.34330703630260473,-0.006941733636776446
-0.8911967832,-0.4807622836,0.8196477704,2.78003468,1.0253813287,-0.8676114919,1.9063544333,0.39797010150134987,-0.002702297817311452,-0.0014196523819123529
-1.1257135867,-0.571480704,0.8129287671,2.3247175766,1.652698186,-0.7470173936,1.0041683209,0.5097476182907773,-0.2922315135654463,-0.027036059490237498
-1.1222645349,-0.5806162447,0.8162218424,2.0170644518,1.9759886921,-0.7387950871,0.4951081581,0.5699953595455443,-0.40115327560366926,-0.0037548070957514994
-0.6262949622,-0.571047323,0.3674720551,2.5909315618,0.6624975261,-0.49962258,2.116516393,0.39790312952082285,0.004850344817447297,-0.0006962358398226419
-0.2995659336,-0.3194796538,-0.0363230531,2.1719078324,1.0878053011,0.17710414,1.8942756421,0.4251373237735679,-0.0369613703769236,-0.09606426437473478
-0.0988988641,-0.3265045915,-0.3185512006,1.8042115857,1.0891246677,0.4066359091,1.8436319592,0.5840667049260012,-0.0873643450208326,-0.02443557352424916
0.3437242817,-0.4811618996,-0.1245424024,2.2992496486,2.7358276088,0.2514201481,0.7041303349,0.3962179710004393,-0.008999027810564221,0.0012827783085031415
0.0410439146,-0.1334654794,-0.4422687559,1.8300820873,2.0656492322,0.6334529856,1.5213028784,0.5610785069237749,-0.1597086353629059,-0.03402461682243589
-0.2865981134,-0.1178289168,-0.5523746645,1.4855593114,1.4150337687,0.6515238962,1.7248375309,0.62412124385041,-0.31314212458194135,-4.3808466347772246e-05
0.469790324,-0.3143192007,-0.3067669297,2.2748334776,2.443856697,0.4778345774,0.9919245332,0.4007043910295889,0.006317430241737407,-0.0026649702157643257
0.4710664699,-0.5642268906,0.0398371668,2.1543267918,2.1494508691,-0.0783600655,1.4541083761,0.48301317256704257,0.2022041511019597,-0.01331120779734199
0.400767834,-0.408164618,-0.2195983311,2.2980756519,2.5710177727,0.3552228285,0.8643318049,0.3976899350001752,-0.006593513117369451,0.0026732164823208213
0.3570395466,-0.6118417182,0.0796800026,2.1090348872,2.35935343,-0.1214423155,1.1652928495,0.5245651646632723,0.14937671761251295,0.004176088277879145
0.4425139218,-0.3393825627,-0.2782181093,2.2791162191,2.4808783288,0.4350117202,0.9690791885,0.4000575979597126,-6.179776506973832e-05,-0.0030891841214010785
0.4943881671,-0.5798071913,0.1079551369,2.0474321908,2.2824971695,-0.2941604125,1.4574088015,0.5135887174205916,0.233199503658308,-0.005171582123149589
0.5062344629,-0.6345502644,0.3829872927,1.9594296934,2.2781957566,-0.3983091653,1.5307863796,0.5090013860422467,0.406083777479059,0.003418348946261432
0.4674421315,-0.3016877481,-0.3263619528,2.268088608,2.4377034713,0.4892083931,1.0223772725,0.4028613751921218,-0.0009114452032092802,-4.581034642380313e-05
0.1397089895,-0.5569825909,0.1467457219,2.0858822107,2.0896342488,-0.2232941083,1.0573851644,0.5569595693053088,0.08681993807362212,-0.025735281079842864
-0.2072352561,-0.6452070169,0.5080526866,2.0194812415,2.0848589922,-0.4980346985,1.0707220266,0.6582745392128025,0.048951781041214705,0.004001917713918661
0.4574685374,-0.3342640437,-0.3028353597,2.2745218002,2.4624402045,0.4622902329,0.9764427164,0.4048847266610929,0.0015373405880042678,0.0026580558994775023
0.138359415,-0.5818644139,0.0362070225,2.1677916593,1.9359735651,-0.0577386627,1.3358702078,0.5326047690042254,0.060789031713962854,-0.005772866914283359
0.4838566526,-0.2966064263,-0.3320249234,2.2680974392,2.4292104745,0.4972249847,1.0215943684,0.40246753911076305,0.004808194878214361,3.0067604568320694e-05
0.1698475072,-0.0798268167,-0.5449613253,1.8434248081,1.7557580745,0.69245889,1.7732090807,0.5414467808092476,-0.08280203072434116,-0.041742331836674335
-0.1663718216,-0.0672379543,-0.6006370003,1.4543757887,1.1180891396,0.6964318174,1.9060199147,0.6212416989783165,-0.21606791815977547,-0.03214956297870883
-0.1885334865,-0.0772950741,-0.6171180181,1.2842838798,1.0956028984,0.6897679113,1.9255670906,0.6965313710699486,-0.2328782510192349,0.008226995089677946
0.3928144404,-0.4167287057,-0.2012033283,2.2996380857,2.5945140826,0.3385730575,0.8449341619,0.39616947933334723,-0.00573465435772437,0.00041911045523239376
0.1007266125,-0.0447053191,-0.5276043731,1.8529937431,1.9689194776,0.7250762816,1.4946237485,0.5289483558497579,-0.139780516000207,-0.04807461223363393
-0.2494527408,-0.0081915166,-0.6666925972,1.4448755987,1.2865858149,0.7494759638,1.6060500526,0.5964619471711062,-0.29477633698462,-0.030415998433062124
-0.4382978754,-0.0114030036,-0.7055887947,1.2733405121,1.2276044315,0.7414329118,1.622773915,0.6021535983594936,-0.42211044756614846,0.006877288248853933
0.5483463695,-0.1646741418,-0.4405685271,2.2354306373,2.3524703903,0.6501644539,1.1353352216,0.4018732212338146,0.004983893232047149,-0.0027735878592867087
0.3154177812,-0.0999768985,-0.5689287219,1.8539703639,1.6898947867,0.6522976899,2.0027086701,0.5454584908402027,-0.01012674528706994,-0.029717648120400172
0.3429122545,-0.0999059617,-0.583784207,1.4831747993,1.1270628605,0.6597440154,2.3457704661,0.6488821759707197,0.11390965945002574,-0.022820260610673975
0.5579902595,-0.1249241503,-0.4814371372,2.2353358655,2.3464014626,0.6797070457,1.1732886473,0.3981263514146181,-0.006787902056477062,0.002732133597080459
0.2735053553,-0.1817404421,-0.5263361552,1.873762765,1.7204638297,0.5605609126,1.8958316613,0.5610818604440715,-0.027305785105527416,-0.009003836853087102
0.2192677323,-0.186175064,-0.5366475852,1.6067408388,1.2448813122,0.5500274917,2.0503892191,0.6489107756350692,0.019124595017958896,-0.0010185864436695995
0.4938740529,-0.245121048,-0.3806874486,2.2605764537,2.4049358708,0.542044514,1.0745385271,0.3991792948975656,-0.007538333339465008,0.0016997293434030322
0.1726932909,0.0070741765,-0.6706633194,1.8284886813,1.733099183,0.7525642471,1.3818499592,0.5245106322956277,-0.1203997204463738,-0.03112852482942962
-0.0555507622,0.0161707926,-0.7590661636,1.6489307469,1.6855237219,0.7500006477,1.4212119894,0.5691764574453239,-0.25680631572695767,0.004126787367825811
0.6197625287,-0.0143951581,-0.5528399234,2.2034351952,2.3198716907,0.8105801384,1.235277841,0.40049837931388665,0.003984825613062767,-0.001506509217051949
0.7705280659,-0.188991087,-0.5440875097,1.8318945968,1.7246430295,0.5539827489,2.0644012915,0.5286810615497796,0.2534111968672517,0.005163820100825327
0.5468459413,-0.149823464,-0.461302193,2.2384020862,2.3510312331,0.6478613512,1.147324157,0.39895473897565636,-0.005701161444960009,0.0017326723943841618
0.3383082748,-0.0897251914,-0.5804875309,1.8493302109,1.6792710307,0.6632765774,2.0166712356,0.5444239569139669,0.00021837222322288862,-0.030284802985820286
0.3665789633,-0.0881862308,-0.5941590942,1.4761508599,1.1346429922,0.6700137779,2.3656965836,0.6465507325192705,0.1264553435599989,-0.024614184055570913
0.5690313212,-0.1029919361,-0.4984455873,2.2291176326,2.341055006,0.6998557211,1.1888082252,0.3986321363760746,-0.006978825168743718,0.0029739735381165734
0.2641619807,-0.1173349207,-0.5942036491,1.8340255374,1.6796670785,0.6237640926,1.7689800731,0.56070088961365,-0.04610116691406696,-0.012306929917290554
0.1204804995,-0.1160811584,-0.6197437117,1.5935511467,1.3944220628,0.6127398888,1.8424818341,0.6450579846262594,-0.08404260761907575,0.0009324914931512253
0.5880155039,-0.0885332623,-0.5075013993,2.2183015887,2.332653101,0.7259966909,1.2019721236,0.40228942513774446,0.0019386612208231611,0.001084764809844322
